id,company_id,user_id,list_id,project_id,group_id,parent_user_id,parent_id,title,description,remainder,tag,stage,priority,note,due_date,status,internal_status,assigned_to,assigned_by,started_at,completed_at,sub_task_count,total_collaborators,total_attachment,total_comment,total_sub_task_complete,cron_run,delete,reminder_notify_sent,elastic_cron_run,duration_interval,duartion_frequency,recurring_task_id,created_at,updated_at,recent_at
2190,9742398,55954329,137,0,0,0,0,Guh,,NULL,,,"No Priority",,NULL,Open,Open,88479168,55954329,"2024-05-18 12:04:53","2024-05-18 12:04:53",0,2,0,0,0,0,0,1,0,0,,0,"2024-05-18 12:04:53","2024-05-18 12:04:53","2024-05-18 12:04:53"
2191,9742398,55954329,133,0,0,0,0,Jfhchjc,,NULL,,,"No Priority",,NULL,Open,Open,55954329,55954329,"2024-05-18 12:05:14","2024-05-18 12:05:14",0,1,0,0,0,0,0,1,0,0,,0,"2024-05-18 12:05:14","2024-05-18 12:05:14","2024-05-18 12:05:14"
2192,9742398,55954329,133,0,0,0,0,Ifuf,,NULL,,,"No Priority",,NULL,Open,Open,55954329,55954329,"2024-05-18 12:05:33","2024-05-18 12:05:33",0,1,0,0,0,0,0,1,0,0,,0,"2024-05-18 12:05:33","2024-05-18 12:05:33","2024-05-18 12:05:33"
2193,9742398,55954329,137,0,0,0,0,"Hey There",,NULL,,,"No Priority",,NULL,Open,Open,88479168,55954329,"2024-05-18 12:18:16","2024-05-18 12:18:16",0,2,0,0,0,0,0,1,0,0,,0,"2024-05-18 12:18:16","2024-05-18 12:18:16","2024-05-18 12:18:16"
2194,9742398,55954329,137,0,0,0,0,Hchc,,NULL,,,"No Priority",,NULL,Open,Open,88479168,55954329,"2024-05-18 12:20:11","2024-05-18 12:20:11",0,2,0,0,0,0,0,1,0,0,,0,"2024-05-18 12:20:11","2024-05-18 12:20:11","2024-05-18 12:20:11"
2195,9742398,55954329,137,0,0,0,0,Ttttt,,NULL,,,"No Priority",,NULL,Open,Open,88479168,55954329,"2024-05-18 12:20:25","2024-05-18 12:20:25",0,2,0,0,0,0,0,1,0,0,,0,"2024-05-18 12:20:25","2024-05-18 12:20:25","2024-05-18 12:20:25"
2197,9742398,88479168,16,0,0,0,0,Maximus,,NULL,,,"No Priority",,"2024-05-18 15:05:18",Completed,completed,88479168,88479168,"2024-05-18 15:05:21","2024-05-18 15:05:21",0,1,0,0,0,0,0,1,0,0,,0,"2024-05-18 15:05:21","2024-07-08 19:16:41","2024-05-18 15:05:21"
2199,9742398,55954329,1582,0,0,0,0,"Recur 23",,NULL,,,"No Priority",,NULL,Completed,completed,44136773,88479168,"2024-05-19 10:00:01","2024-05-19 10:00:01",0,1,0,0,0,0,0,1,0,0,,0,"2024-05-19 10:00:01","2024-06-14 22:06:49","2024-05-19 10:00:01"
2200,9742398,55954329,875,0,0,0,0,Hfjff,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui",NULL,,,"No Priority",,NULL,Completed,completed,44136773,55954329,"2024-05-20 06:50:01","2024-05-20 06:50:01",0,0,0,0,0,0,0,1,0,0,,0,"2024-05-20 06:50:01","2024-05-21 14:24:52","2024-05-20 06:50:01"
2201,9742398,55954329,1582,0,0,0,0,"Recur 2",,NULL,,,"No Priority",,NULL,Open,Open,44136773,88479168,"2024-05-20 10:00:01","2024-05-20 10:00:01",0,0,0,0,0,0,0,1,0,0,,0,"2024-05-20 10:00:01","2024-05-20 10:00:01","2024-05-20 10:00:01"
2202,9742398,55954329,1582,0,0,0,0,"New Recurring Test","Demo recurring, attachments and collab",NULL,,,"No Priority",,NULL,Open,Open,44136773,55954329,"2024-05-20 10:00:02","2024-05-20 10:00:02",0,2,0,8,0,0,0,1,0,0,,0,"2024-05-20 10:00:02","2024-05-20 10:00:02","2024-05-20 10:00:02"
2203,9742398,55954329,119,0,0,0,0,"Nice testing",,NULL,,,"No Priority",,NULL,Open,Open,44136773,55954329,"2024-05-20 18:47:24","2024-05-20 18:47:24",0,2,0,8,0,0,0,1,0,0,,0,"2024-05-20 18:47:24","2024-05-20 18:47:24","2024-05-20 18:47:24"
2204,9742398,55954329,119,0,0,0,0,"change the title At  Detail",,NULL,,,"No Priority",,NULL,Completed,completed,55954329,55954329,"2024-05-20 18:48:41","2024-05-20 18:48:41",0,1,0,3,0,0,0,1,0,0,,0,"2024-05-20 18:48:41","2024-05-22 11:02:35","2024-05-20 18:48:41"
2206,9742398,12413271,23,0,0,0,0,Hello,,NULL,,,"No Priority",,NULL,Open,Open,12413271,12413271,"2024-05-21 18:20:16","2024-05-21 18:20:16",0,1,0,0,0,0,0,1,0,0,,0,"2024-05-21 18:20:16","2024-05-21 18:20:16","2024-05-21 18:20:16"
2217,9742398,55954329,875,0,0,0,0,"Hi hi",,NULL,,,"No Priority",,NULL,Open,Open,44136773,55954329,"2024-05-22 14:23:41","2024-05-22 14:23:41",1,3,1,10,0,0,0,1,2,0,,0,"2024-05-22 14:23:41","2024-05-28 15:02:44","2024-05-22 14:23:41"
2218,9742398,44136773,133,0,0,0,0,"Task notification update",,NULL,,,"No Priority",,NULL,,Open,55954329,88479168,"2024-05-22 17:30:51","2024-05-22 17:30:51",0,2,0,0,0,0,0,1,0,0,,0,"2024-05-22 17:30:51","2024-05-27 23:47:46","2024-05-22 17:30:51"
2219,9742398,44136773,133,0,0,0,0,"task notification 1",,NULL,,,"No Priority",,NULL,Open,Open,55954329,44136773,"2024-05-22 17:31:55","2024-05-22 17:31:55",0,3,0,22,0,0,0,1,0,0,,0,"2024-05-22 17:31:55","2024-06-05 21:27:15","2024-05-22 17:31:55"
2222,9742398,44136773,1,0,0,0,0,hi,,NULL,,,"No Priority",,NULL,Open,Open,44136773,44136773,"2024-05-23 19:21:43","2024-05-23 19:21:43",0,1,0,0,0,0,0,1,0,0,,0,"2024-05-23 19:21:43","2024-05-23 19:21:43","2024-05-23 19:21:43"
2234,9742398,55954329,137,0,0,88479168,2198,"New Sub Task",,NULL,,,"No Priority",,NULL,Open,Open,88479168,55954329,"2024-05-23 20:49:12","2024-05-23 20:49:12",0,2,0,0,0,0,0,1,0,0,,0,"2024-05-23 20:49:12","2024-05-23 20:51:08","2024-05-23 20:49:12"
2235,9742398,55954329,137,0,0,88479168,2196,"New Sub Task By Haris",,NULL,,,"No Priority",,NULL,Open,Open,88479168,55954329,"2024-05-23 21:11:30","2024-05-23 21:11:30",0,2,0,0,0,0,0,1,0,0,,0,"2024-05-23 21:11:30","2024-05-23 21:11:30","2024-05-23 21:11:30"
2236,9742398,55954329,137,0,0,0,0,"New Task For Ligen",,NULL,,,"No Priority",,NULL,Completed,completed,88479168,55954329,"2024-05-23 21:13:16","2024-05-23 21:13:16",3,2,0,0,3,0,0,1,0,0,,0,"2024-05-23 21:13:16","2024-05-24 16:01:24","2024-05-23 21:13:16"
2238,9742398,55954329,137,0,0,88479168,2237,"New Subtask By Haris",,NULL,,,"No Priority",,NULL,Open,Open,88479168,55954329,"2024-05-23 21:17:18","2024-05-23 21:17:18",0,2,0,0,0,0,0,1,0,0,,0,"2024-05-23 21:17:18","2024-05-23 21:19:04","2024-05-23 21:17:18"
2240,9742398,55954329,137,0,0,88479168,2239,"New Subtask By Haris",,NULL,,,"No Priority",,NULL,Open,Open,88479168,55954329,"2024-05-23 21:20:44","2024-05-23 21:20:44",0,2,0,0,0,0,0,1,0,0,,0,"2024-05-23 21:20:44","2024-05-23 21:20:44","2024-05-23 21:20:44"
2241,9742398,55954329,137,0,0,88479168,2239,"Haris Haris",,NULL,,,"No Priority",,NULL,Open,Open,88479168,55954329,"2024-05-23 21:20:49","2024-05-23 21:20:49",0,2,0,0,0,0,0,1,0,0,,0,"2024-05-23 21:20:49","2024-05-23 21:20:49","2024-05-23 21:20:49"
2242,9742398,55954329,137,0,0,55954329,2236,Hello,,NULL,,,"No Priority",,NULL,Completed,completed,88479168,55954329,"2024-05-23 21:49:05","2024-05-23 21:49:05",0,2,0,0,0,0,0,1,0,0,,0,"2024-05-23 21:49:05","2024-05-24 15:52:37","2024-05-23 21:49:05"
2243,9742398,55954329,137,0,0,55954329,2236,"Hello Bye",,NULL,,,"No Priority",,NULL,Completed,completed,88479168,55954329,"2024-05-23 21:49:09","2024-05-23 21:49:09",0,2,0,0,0,0,0,1,0,0,,0,"2024-05-23 21:49:09","2024-05-24 16:01:19","2024-05-23 21:49:09"
2245,9742398,44136773,119,0,0,0,0,"check date and time",,NULL,,,"No Priority",,NULL,Open,Open,44136773,44136773,"2024-05-24 08:35:31","2024-05-24 08:35:31",0,1,0,6,0,0,0,1,0,0,,0,"2024-05-24 08:35:31","2024-05-24 08:35:31","2024-05-24 08:35:31"
2246,9742398,44136773,119,0,0,0,0,"check again",,NULL,,,"No Priority",,NULL,Completed,completed,44136773,44136773,"2024-05-24 03:28:08","2024-05-24 03:28:08",0,1,0,0,0,0,0,1,0,0,,0,"2024-05-24 03:28:08","2024-05-24 14:34:31","2024-05-24 03:28:08"
2248,9742398,44136773,119,0,0,0,0,"check again 1",,NULL,,,"No Priority",,NULL,Open,Open,44136773,44136773,"2024-05-24 09:02:43","2024-05-24 09:02:43",0,1,0,6,0,0,0,1,0,0,,0,"2024-05-24 09:02:43","2024-05-24 09:02:43","2024-05-24 09:02:43"
2249,9742398,49931325,48,0,0,0,0,"Bug foxing",,NULL,,,Medium,,NULL,,Open,75299246,49931325,"2024-05-24 14:07:34","2024-05-24 14:07:34",0,2,0,0,0,0,0,1,0,0,,0,"2024-05-24 14:07:34","2024-06-27 14:20:50","2024-05-24 14:07:34"
2250,9742398,55954329,137,0,0,55954329,2236,"New Sub Task",,NULL,,,"No Priority",,NULL,Completed,completed,88479168,55954329,"2024-05-24 14:31:56","2024-05-24 14:31:56",0,2,0,0,0,0,0,1,0,0,,0,"2024-05-24 14:31:56","2024-05-24 16:01:24","2024-05-24 14:31:56"
2252,9742398,44136773,137,0,0,0,0,"main task notification",,NULL,,,"No Priority",,NULL,Completed,completed,88479168,44136773,"2024-05-24 16:04:42","2024-05-24 16:04:42",1,2,0,0,1,0,0,1,0,0,,0,"2024-05-24 16:04:42","2024-05-24 16:05:13","2024-05-24 16:04:42"
2253,9742398,44136773,137,0,0,44136773,2252,"sub task notification",,NULL,,,"No Priority",,NULL,Completed,completed,88479168,44136773,"2024-05-24 16:04:52","2024-05-24 16:04:52",0,2,0,0,0,0,0,1,0,0,,0,"2024-05-24 16:04:52","2024-05-24 16:05:13","2024-05-24 16:04:52"
2254,9742398,44136773,119,0,0,0,0,"Check reaction Notification 12",,NULL,,,"No Priority",,NULL,Open,Open,55954329,44136773,"2024-05-24 16:39:36","2024-05-24 16:39:36",0,3,0,8,0,0,0,1,0,0,,0,"2024-05-24 16:39:36","2024-06-04 15:55:38","2024-05-24 16:39:36"
2255,9742398,88479168,137,0,0,0,0,"New sub task",,NULL,,,"No Priority",,NULL,Open,Open,88479168,88479168,"2024-05-24 19:25:27","2024-05-24 19:25:27",0,1,0,2,0,0,0,1,0,0,,0,"2024-05-24 19:25:27","2024-05-24 19:25:27","2024-05-24 19:25:27"
2258,9742398,88479168,137,0,0,0,0,"New sub sub",,NULL,,,"No Priority",,NULL,Completed,completed,88479168,88479168,"2024-05-24 19:30:47","2024-05-24 19:30:47",3,2,0,9,3,0,0,1,0,0,,0,"2024-05-24 19:30:47","2024-06-11 13:56:37","2024-05-24 19:30:47"
2259,9742398,88479168,137,0,0,0,0,Hebr,,NULL,,,"No Priority",,NULL,Completed,completed,88479168,88479168,"2024-05-24 19:32:44","2024-05-24 19:32:44",1,1,0,0,1,0,0,1,0,0,,0,"2024-05-24 19:32:44","2024-05-27 10:09:14","2024-05-24 19:32:44"
2260,9742398,88479168,1582,0,0,0,0,"New sub task",,NULL,,,"No Priority",,NULL,Open,Open,44136773,88479168,"2024-05-24 19:37:03","2024-05-24 19:37:03",2,15,0,1,1,0,0,1,0,0,,0,"2024-05-24 19:37:03","2024-07-10 14:50:42","2024-05-24 19:37:03"
2261,9742398,88479168,875,0,0,0,0,Dhcndaa,,NULL,,,"No Priority",,NULL,Completed,completed,44136773,88479168,"2024-05-24 19:40:06","2024-05-24 19:40:06",0,3,0,3,0,0,0,1,0,0,,0,"2024-05-24 19:40:06","2024-06-14 22:07:06","2024-05-24 19:40:06"
2262,9742398,88479168,137,0,0,0,0,"New task for testing","Hey there","2024-05-25 19:40:48",,,Medium,,"2024-05-26 19:40:47",Completed,completed,88479168,88479168,"2024-05-24 19:41:02","2024-05-24 19:41:02",0,1,0,2,0,0,0,1,0,0,,0,"2024-05-24 19:41:02","2024-05-24 19:42:06","2024-05-24 19:41:02"
2263,9742398,88479168,137,0,0,0,0,"New dub Task inside main task",,NULL,,,"No Priority",,NULL,Completed,completed,88479168,88479168,"2024-05-24 19:42:01","2024-05-24 19:42:01",0,1,0,0,0,0,0,1,0,0,,0,"2024-05-24 19:42:01","2024-05-24 19:42:06","2024-05-24 19:42:01"
2265,9742398,88479168,137,0,0,88479168,2259,"New sub task",,NULL,,,"No Priority",,NULL,Completed,completed,88479168,88479168,"2024-05-27 10:09:14","2024-05-27 10:09:14",0,1,0,0,0,0,0,1,0,0,,0,"2024-05-27 10:09:14","2024-05-27 17:42:15","2024-05-27 10:09:14"
2266,9742398,88479168,1582,0,0,88479168,2260,"Hdidj 1",,NULL,,,"No Priority",,NULL,,Open,44136773,88479168,"2024-05-27 10:44:16","2024-05-27 10:44:16",0,2,0,0,0,0,0,1,0,0,,0,"2024-05-27 10:44:16","2024-07-08 18:16:01","2024-05-27 10:44:16"
2269,9742398,88479168,137,0,0,88479168,2258,Hdhbdbdhiiii,,NULL,,,"No Priority",,NULL,Completed,completed,88479168,88479168,"2024-05-27 17:47:12","2024-05-27 17:47:12",0,1,0,0,0,0,0,1,0,0,,0,"2024-05-27 17:47:12","2024-06-21 19:29:44","2024-05-27 17:47:12"
2270,9742398,88479168,137,0,0,88479168,2258,"Hd dbd",,NULL,,,"No Priority",,NULL,,completed,88479168,88479168,"2024-05-27 17:47:17","2024-05-27 17:47:17",0,1,0,0,0,0,0,1,0,0,,0,"2024-05-27 17:47:17","2024-05-29 18:04:48","2024-05-27 17:47:17"
2271,9742398,25578854,823,0,0,0,0,"how are u",,NULL,,,"No Priority",,NULL,Open,Open,25578854,25578854,"2024-05-27 19:24:03","2024-05-27 19:24:03",0,1,0,0,0,0,0,1,0,0,,0,"2024-05-27 19:24:03","2024-05-27 19:24:03","2024-05-27 19:24:03"
2272,9742398,88479168,137,0,0,0,0,"New task for myself","Hey there do this first",NULL,,,Medium,,NULL,Completed,completed,88479168,88479168,"2024-05-27 23:28:03","2024-05-27 23:28:03",2,1,0,2,2,0,0,1,0,0,,0,"2024-05-27 23:28:03","2024-05-27 23:46:26","2024-05-27 23:28:03"
2275,9742398,88479168,137,0,0,88479168,2272,"New sub task",,NULL,,,High,,NULL,Completed,completed,88479168,88479168,"2024-05-27 23:45:42","2024-05-27 23:45:42",0,12,0,0,0,0,0,1,0,0,,0,"2024-05-27 23:45:42","2024-06-21 19:29:46","2024-05-27 23:45:42"
2276,9742398,88479168,137,0,0,88479168,2272,"One more",,NULL,,,High,,NULL,Completed,completed,88479168,88479168,"2024-05-27 23:45:53","2024-05-27 23:45:53",0,12,0,1,0,0,0,1,0,0,,0,"2024-05-27 23:45:53","2024-05-27 23:45:58","2024-05-27 23:45:53"
2277,9742398,94799591,69,0,0,0,0,"<input class="mention" type="button" value="@Nicolas" data-id="95731226">&nbsp;b<br>Vbb",,NULL,,,"No Priority",,NULL,Open,Open,94799591,94799591,"2024-05-28 10:25:49","2024-05-28 10:25:49",0,1,0,0,0,0,0,1,0,0,,0,"2024-05-28 10:25:49","2024-05-28 10:25:49","2024-05-28 10:25:49"
2278,9742398,94799591,69,0,0,0,0,,,NULL,,,"No Priority",,NULL,Open,Open,94799591,94799591,"2024-05-28 10:28:12","2024-05-28 10:28:12",0,1,0,0,0,0,0,1,0,0,,0,"2024-05-28 10:28:12","2024-05-28 10:28:13","2024-05-28 10:28:12"
2280,9742398,88479168,875,0,0,0,0,VK,,NULL,,,"No Priority",,NULL,Open,Open,44136773,88479168,"2024-05-28 15:02:39","2024-05-28 15:02:39",0,4,0,0,0,0,0,1,0,0,,0,"2024-05-28 15:02:39","2024-07-11 14:16:55","2024-05-28 15:02:39"
2281,9742398,88479168,875,0,0,55954329,2217,Hey,,NULL,,,"No Priority",,NULL,Open,Open,44136773,88479168,"2024-05-28 15:02:44","2024-05-28 15:02:44",0,3,0,4,0,0,0,1,0,0,,0,"2024-05-28 15:02:44","2024-05-28 15:02:44","2024-05-28 15:02:44"
2282,9742398,44136773,3,0,0,0,0,testing,,NULL,,,"No Priority",,NULL,Open,Open,25578854,44136773,"2024-05-28 15:35:59","2024-05-28 15:35:59",0,2,0,6,0,0,0,1,0,0,,0,"2024-05-28 15:35:59","2024-05-28 15:35:59","2024-05-28 15:35:59"
2283,9742398,94799591,69,0,0,0,0,,,NULL,,,"No Priority",,"2024-05-28 17:57:10",Open,overdue,94799591,94799591,"2024-05-28 17:53:03","2024-05-28 17:53:03",0,1,0,0,0,0,0,1,0,0,,0,"2024-05-28 17:53:03","2024-05-28 17:57:10","2024-05-28 17:53:03"
2284,9742398,94799591,69,0,0,0,0,T8y88uu,,NULL,,,"No Priority",,NULL,Open,Open,94799591,94799591,"2024-05-28 17:56:54","2024-05-28 17:56:54",0,1,0,0,0,0,0,1,0,0,,0,"2024-05-28 17:56:54","2024-05-28 17:56:54","2024-05-28 17:56:54"
2285,9742398,16498482,72,0,0,0,0,"alert bugs stage 2",,NULL,,,"No Priority",,NULL,Open,Open,66674526,16498482,"2024-05-28 18:09:24","2024-05-28 18:09:24",0,2,0,0,0,0,0,1,0,0,,0,"2024-05-28 18:09:24","2024-05-28 18:09:24","2024-05-28 18:09:24"
2286,9742398,16498482,72,0,0,0,0,"new alert",,NULL,,,"No Priority",,NULL,Open,Open,66674526,16498482,"2024-05-28 18:10:00","2024-05-28 18:10:00",0,2,0,0,0,0,0,1,0,0,,0,"2024-05-28 18:10:00","2024-05-28 18:10:00","2024-05-28 18:10:00"
2287,9742398,16498482,72,0,0,0,0,"new task",,NULL,,,"No Priority",,NULL,Open,Open,66674526,16498482,"2024-05-28 19:33:48","2024-05-28 19:33:48",0,2,0,0,0,0,0,1,0,0,,0,"2024-05-28 19:33:48","2024-05-28 19:33:48","2024-05-28 19:33:48"
2288,9742398,16498482,72,0,0,0,0,"welcome task",,NULL,,,"No Priority",,NULL,Open,Open,66674526,16498482,"2024-05-28 19:34:00","2024-05-28 19:34:00",0,2,0,0,0,0,0,1,0,0,,0,"2024-05-28 19:34:00","2024-05-28 19:34:00","2024-05-28 19:34:00"
2289,9742398,16498482,72,0,0,0,0,"alert task",,NULL,,,"No Priority",,NULL,Open,Open,66674526,16498482,"2024-05-28 19:34:10","2024-05-28 19:34:10",0,2,0,9,0,0,0,1,0,0,,0,"2024-05-28 19:34:10","2024-05-28 19:34:10","2024-05-28 19:34:10"
2290,9742398,44136773,94,0,0,0,0,"Project Module",,NULL,,,"No Priority",,NULL,Open,Open,44136773,44136773,"2024-05-29 10:36:29","2024-05-29 10:36:29",0,1,0,0,0,0,0,1,0,0,,0,"2024-05-29 10:36:29","2024-05-29 10:36:29","2024-05-29 10:36:29"
2310,9742398,94799591,69,0,0,0,0,"Hello 
Hehejwjehh
Gdhsh
Shshsh
Eyeshadow
Jdhdhdhsg
Dhdhdhdh
Dhdhdgd
Dhdhdu",,NULL,,,"No Priority",,NULL,Open,Open,94799591,94799591,"2024-05-30 18:39:45","2024-05-30 18:39:45",0,1,0,0,0,0,0,1,0,0,,0,"2024-05-30 18:39:45","2024-05-30 18:39:45","2024-05-30 18:39:45"
4577,9742398,88479168,137,0,0,0,0,"New main task for myself new","Summa oru task","2024-06-10 17:16:21",,,Starred,,"2024-06-17 17:16:17",Open,Open,88479168,88479168,"2024-06-03 17:16:54","2024-06-03 17:16:54",2,1,0,0,1,0,0,1,0,5,day,0,"2024-06-03 17:16:54","2024-06-11 13:59:24","2024-06-03 17:16:54"
4578,9742398,88479168,137,0,0,88479168,4577,"Sub task 1 for main task",,NULL,,,"No Priority",,NULL,Completed,completed,88479168,88479168,"2024-06-03 17:17:15","2024-06-03 17:17:15",0,1,0,0,0,0,0,1,0,0,,0,"2024-06-03 17:17:15","2024-06-11 13:59:13","2024-06-03 17:17:15"
4579,9742398,88479168,137,0,0,88479168,4577,"Sub task 2 for main task re",,NULL,,,"No Priority",,NULL,Open,Open,88479168,88479168,"2024-06-03 17:17:27","2024-06-03 17:17:27",0,1,0,0,0,0,0,1,0,0,,0,"2024-06-03 17:17:27","2024-06-11 13:59:20","2024-06-03 17:17:27"
4580,9742398,25578854,119,0,0,0,0,"check notification text alert",,NULL,,,"No Priority",,NULL,Open,Open,74963966,25578854,"2024-06-04 11:27:57","2024-06-04 11:27:57",0,4,0,8,0,0,0,1,0,0,,0,"2024-06-04 11:27:57","2024-06-04 11:33:04","2024-06-04 11:33:04"
5428,9742398,14715691,63,0,0,0,0,Alert,"Mohan check alert count",NULL,,,"No Priority",,NULL,Open,Open,94799591,14715691,"2024-06-05 11:48:53","2024-06-05 11:48:53",0,2,0,0,0,0,0,1,0,0,,0,"2024-06-05 11:48:53","2024-06-05 11:48:53","2024-06-05 11:48:53"
5472,9742398,14715691,64,0,0,14715691,2181,Alert,"Check status",NULL,,,"No Priority",,NULL,Open,Open,94799591,14715691,"2024-06-05 11:52:29","2024-06-05 11:52:29",0,2,0,0,0,0,0,1,0,0,,0,"2024-06-05 11:52:29","2024-06-05 11:52:29","2024-06-05 11:52:29"
6155,9742398,14715691,64,0,0,14715691,2181,Mohan,"Today task",NULL,,,"No Priority",,NULL,Open,Open,94799591,14715691,"2024-06-05 12:49:17","2024-06-05 12:49:17",0,2,0,0,0,0,0,1,0,0,,0,"2024-06-05 12:49:17","2024-06-05 12:49:17","2024-06-05 12:49:17"
6158,9742398,14715691,64,0,0,14715691,2181,Now,"Ok check",NULL,,,"No Priority",,NULL,Open,Open,94799591,14715691,"2024-06-05 12:49:29","2024-06-05 12:49:29",0,2,0,0,0,0,0,1,0,0,,0,"2024-06-05 12:49:29","2024-06-05 12:49:29","2024-06-05 12:49:29"
6190,9742398,14715691,64,0,0,14715691,2181,Alert,"Today work",NULL,,,"No Priority",,NULL,Open,Open,94799591,14715691,"2024-06-05 12:52:05","2024-06-05 12:52:05",0,2,0,0,0,0,0,1,0,0,,0,"2024-06-05 12:52:05","2024-06-05 12:52:05","2024-06-05 12:52:05"
6193,9742398,14715691,64,0,0,14715691,2181,Check,Again,NULL,,,"No Priority",,NULL,Open,Open,94799591,14715691,"2024-06-05 12:52:12","2024-06-05 12:52:12",0,2,0,0,0,0,0,1,0,0,,0,"2024-06-05 12:52:12","2024-06-05 12:52:12","2024-06-05 12:52:12"
6207,9742398,14715691,64,0,0,14715691,2181,Ok,Now,NULL,,,"No Priority",,NULL,Open,Open,94799591,14715691,"2024-06-05 12:53:18","2024-06-05 12:53:18",0,2,0,0,0,0,0,1,0,0,,0,"2024-06-05 12:53:18","2024-06-05 12:53:18","2024-06-05 12:53:18"
6210,9742398,14715691,64,0,0,14715691,2181,Ok,Check,NULL,,,"No Priority",,NULL,Open,Open,94799591,14715691,"2024-06-05 12:53:30","2024-06-05 12:53:30",0,2,0,0,0,0,0,1,0,0,,0,"2024-06-05 12:53:30","2024-06-05 12:53:30","2024-06-05 12:53:30"
6545,9742398,14715691,64,0,0,14715691,2181,Tassk,Badge,NULL,,,"No Priority",,NULL,Open,Open,14715691,14715691,"2024-06-05 13:21:21","2024-06-05 13:21:21",0,1,0,0,0,0,0,1,0,0,,0,"2024-06-05 13:21:21","2024-06-05 13:21:21","2024-06-05 13:21:21"
6560,9742398,14715691,64,0,0,14715691,2181,Mohanw,Alert,NULL,,,"No Priority",,NULL,Open,Open,14715691,14715691,"2024-06-05 13:22:35","2024-06-05 13:22:35",0,1,0,0,0,0,0,1,0,0,,0,"2024-06-05 13:22:35","2024-06-05 13:22:35","2024-06-05 13:22:35"
6564,9742398,14715691,64,0,0,14715691,2181,Mohan,Alert,NULL,,,"No Priority",,NULL,Open,Open,94799591,14715691,"2024-06-05 13:22:49","2024-06-05 13:22:49",0,2,0,0,0,0,0,1,0,0,,0,"2024-06-05 13:22:49","2024-06-05 13:22:49","2024-06-05 13:22:49"
6569,9742398,14715691,64,0,0,14715691,2181,Check,Ok,NULL,,,"No Priority",,NULL,Open,Open,94799591,14715691,"2024-06-05 13:23:08","2024-06-05 13:23:08",0,2,0,0,0,0,0,1,0,0,,0,"2024-06-05 13:23:08","2024-06-05 13:23:09","2024-06-05 13:23:08"
6572,9742398,14715691,64,0,0,14715691,2181,Now,,NULL,,,"No Priority",,NULL,Open,Open,94799591,14715691,"2024-06-05 13:23:20","2024-06-05 13:23:20",0,2,0,0,0,0,0,1,0,0,,0,"2024-06-05 13:23:20","2024-06-05 13:23:21","2024-06-05 13:23:20"
6577,9742398,14715691,64,0,0,14715691,2181,Check,Status,NULL,,,"No Priority",,NULL,Open,Open,94799591,14715691,"2024-06-05 13:23:36","2024-06-05 13:23:36",0,2,0,0,0,0,0,1,0,0,,0,"2024-06-05 13:23:36","2024-06-05 13:23:36","2024-06-05 13:23:36"
6688,9742398,14715691,63,0,0,0,0,Test,Check,NULL,,,"No Priority",,NULL,Completed,completed,94799591,14715691,"2024-06-05 13:32:48","2024-06-06 12:20:15",0,2,0,0,0,0,0,1,0,0,,0,"2024-06-05 13:32:48","2024-06-06 12:20:15","2024-06-05 13:32:48"
6753,9742398,14715691,63,0,0,0,0,Update,Change,NULL,,,"No Priority",,NULL,Completed,completed,94799591,14715691,"2024-06-05 13:38:15","2024-06-05 13:38:15",0,2,0,0,0,0,0,1,0,0,,0,"2024-06-05 13:38:15","2024-06-05 18:46:31","2024-06-05 13:38:15"
6944,9742398,16498482,72,0,0,0,0,"Hello, Guys ✋🏻",,NULL,,,"No Priority",,NULL,Open,Open,16498482,16498482,"2024-06-05 14:23:24","2024-06-05 14:23:24",0,1,0,0,0,0,0,1,0,0,,0,"2024-06-05 14:23:24","2024-06-05 14:23:24","2024-06-05 14:23:24"
11260,9742398,25578854,0,7,0,0,0,hello,,NULL,Feature,,Low,,NULL,Open,Open,44136773,25578854,"2024-06-06 09:15:21","2024-06-06 09:15:21",0,2,0,9,0,0,0,1,0,0,,0,"2024-06-06 09:15:21","2024-06-06 09:15:21","2024-06-06 09:15:21"
11262,9742398,14715691,64,0,0,0,0,Welcome,,NULL,,,"No Priority",,NULL,Open,Open,14715691,14715691,"2024-06-06 12:19:26","2024-06-06 12:19:26",0,1,0,0,0,0,0,1,0,0,,0,"2024-06-06 12:19:26","2024-06-06 12:19:26","2024-06-06 12:19:26"
11263,9742398,14715691,63,0,0,0,0,"Test Alert ok",,NULL,,,"No Priority",,NULL,Open,Open,94799591,14715691,"2024-06-06 12:20:43","2024-06-06 12:20:43",0,2,0,0,0,0,0,1,0,0,,0,"2024-06-06 12:20:43","2024-06-06 12:20:43","2024-06-06 12:20:43"
11268,9742398,85852258,1102,0,0,0,0,"New test task",,NULL,,,"No Priority",,NULL,Completed,completed,26915317,85852258,"2024-06-06 14:32:14","2024-06-06 14:32:14",0,2,0,0,0,0,0,1,0,0,,0,"2024-06-06 14:32:14","2024-06-06 14:34:12","2024-06-06 14:32:14"
